"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1993-11","Quebec","","Units","300","thousands","3","v730396","6","32.5","","","","1"
"1993-11","Ontario","","Units","300","thousands","3","v730397","7","54.9","","","","1"
"1993-11","Manitoba","","Units","300","thousands","3","v730398","8","2.5","","","","1"
"1993-11","Saskatchewan","","Units","300","thousands","3","v730399","9","1.8","","","","1"
"1993-11","Alberta","","Units","300","thousands","3","v730400","10","17.1","","","","1"
"1993-11","British Columbia","","Units","300","thousands","3","v730392","11","42.2","","","","1"
"1993-12","Canada","","Units","300","thousands","3","v730390","1","163.7","","","","1"
"1993-12","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.5","","","","1"
"1993-12","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.5","","","","1"
"1993-12","Nova Scotia","","Units","300","thousands","3","v730394","4","5.1","","","","1"
"1993-12","New Brunswick","","Units","300","thousands","3","v730395","5","2.9","","","","1"
"1993-12","Quebec","","Units","300","thousands","3","v730396","6","32.9","","","","1"
"1993-12","Ontario","","Units","300","thousands","3","v730397","7","49.1","","","","1"
"1993-12","Manitoba","","Units","300","thousands","3","v730398","8","3.4","","","","1"
"1993-12","Saskatchewan","","Units","300","thousands","3","v730399","9","1.8","","","","1"
"1993-12","Alberta","","Units","300","thousands","3","v730400","10","18.5","","","","1"
"1993-12","British Columbia","","Units","300","thousands","3","v730392","11","47.0","","","","1"
"1994-01","Canada","","Units","300","thousands","3","v730390","1","149.0","","","","1"
"1994-01","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.4","","","","1"
"1994-01","Prince Edward Island","","Units","300","thousands","3","v730393","3","1.1","","","","1"
"1994-01","Nova Scotia","","Units","300","thousands","3","v730394","4","4.8","","","","1"
"1994-01","New Brunswick","","Units","300","thousands","3","v730395","5","1.7","","","","1"
"1994-01","Quebec","","Units","300","thousands","3","v730396","6","34.7","","","","1"
"1994-01","Ontario","","Units","300","thousands","3","v730397","7","44.7","","","","1"
"1994-01","Manitoba","","Units","300","thousands","3","v730398","8","1.4","","","","1"
"1994-01","Saskatchewan","","Units","300","thousands","3","v730399","9","1.2","","","","1"
"1994-01","Alberta","","Units","300","thousands","3","v730400","10","21.6","","","","1"
"1994-01","British Columbia","","Units","300","thousands","3","v730392","11","35.4","","","","1"
"1994-02","Canada","","Units","300","thousands","3","v730390","1","150.3","","","","1"
"1994-02","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.1","","","","1"
"1994-02","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.3","","","","1"
"1994-02","Nova Scotia","","Units","300","thousands","3","v730394","4","4.1","","","","1"
"1994-02","New Brunswick","","Units","300","thousands","3","v730395","5","2.5","","","","1"
"1994-02","Quebec","","Units","300","thousands","3","v730396","6","28.8","","","","1"
"1994-02","Ontario","","Units","300","thousands","3","v730397","7","43.3","","","","1"
"1994-02","Manitoba","","Units","300","thousands","3","v730398","8","2.1","","","","1"
"1994-02","Saskatchewan","","Units","300","thousands","3","v730399","9","1.1","","","","1"
"1994-02","Alberta","","Units","300","thousands","3","v730400","10","19.5","","","","1"
"1994-02","British Columbia","","Units","300","thousands","3","v730392","11","47.5","","","","1"
"1994-03","Canada","","Units","300","thousands","3","v730390","1","160.9","","","","1"
"1994-03","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","0.7","","","","1"
"1994-03","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.6","","","","1"
"1994-03","Nova Scotia","","Units","300","thousands","3","v730394","4","6.5","","","","1"
"1994-03","New Brunswick","","Units","300","thousands","3","v730395","5","2.3","","","","1"
"1994-03","Quebec","","Units","300","thousands","3","v730396","6","39.7","","","","1"
"1994-03","Ontario","","Units","300","thousands","3","v730397","7","42.0","","","","1"
"1994-03","Manitoba","","Units","300","thousands","3","v730398","8","1.7","","","","1"
"1994-03","Saskatchewan","","Units","300","thousands","3","v730399","9","1.7","","","","1"
"1994-03","Alberta","","Units","300","thousands","3","v730400","10","18.0","","","","1"
"1994-03","British Columbia","","Units","300","thousands","3","v730392","11","47.7","","","","1"
"1994-04","Canada","","Units","300","thousands","3","v730390","1","161.4","","","","1"
"1994-04","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.7","","","","1"
"1994-04","Prince Edward Island","","Units","300","thousands","3","v730393","3","1.2","","","","1"
"1994-04","Nova Scotia","","Units","300","thousands","3","v730394","4","3.5","","","","1"
"1994-04","New Brunswick","","Units","300","thousands","3","v730395","5","4.2","","","","1"
"1994-04","Quebec","","Units","300","thousands","3","v730396","6","42.7","","","","1"
"1994-04","Ontario","","Units","300","thousands","3","v730397","7","49.4","","","","1"
"1994-04","Manitoba","","Units","300","thousands","3","v730398","8","2.0","","","","1"
"1994-04","Saskatchewan","","Units","300","thousands","3","v730399","9","2.1","","","","1"
"1994-04","Alberta","","Units","300","thousands","3","v730400","10","19.9","","","","1"
"1994-04","British Columbia","","Units","300","thousands","3","v730392","11","34.7","","","","1"
"1994-05","Canada","","Units","300","thousands","3","v730390","1","166.4","","","","1"
"1994-05","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","3.1","","","","1"
"1994-05","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.9","","","","1"
"1994-05","Nova Scotia","","Units","300","thousands","3","v730394","4","4.0","","","","1"
"1994-05","New Brunswick","","Units","300","thousands","3","v730395","5","3.8","","","","1"
"1994-05","Quebec","","Units","300","thousands","3","v730396","6","42.9","","","","1"
"1994-05","Ontario","","Units","300","thousands","3","v730397","7","50.1","","","","1"
"1994-05","Manitoba","","Units","300","thousands","3","v730398","8","3.1","","","","1"
"1994-05","Saskatchewan","","Units","300","thousands","3","v730399","9","2.7","","","","1"
"1994-05","Alberta","","Units","300","thousands","3","v730400","10","18.6","","","","1"
"1994-05","British Columbia","","Units","300","thousands","3","v730392","11","37.2","","","","1"
"1994-06","Canada","","Units","300","thousands","3","v730390","1","174.6","","","","1"
"1994-06","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.9","","","","1"
"1994-06","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.8","","","","1"
"1994-06","Nova Scotia","","Units","300","thousands","3","v730394","4","5.2","","","","1"
"1994-06","New Brunswick","","Units","300","thousands","3","v730395","5","5.7","","","","1"
"1994-06","Quebec","","Units","300","thousands","3","v730396","6","39.1","","","","1"
"1994-06","Ontario","","Units","300","thousands","3","v730397","7","50.5","","","","1"
"1994-06","Manitoba","","Units","300","thousands","3","v730398","8","3.3","","","","1"
"1994-06","Saskatchewan","","Units","300","thousands","3","v730399","9","2.0","","","","1"
"1994-06","Alberta","","Units","300","thousands","3","v730400","10","20.3","","","","1"
"1994-06","British Columbia","","Units","300","thousands","3","v730392","11","44.8","","","","1"
"1994-07","Canada","","Units","300","thousands","3","v730390","1","160.3","","","","1"
"1994-07","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.8","","","","1"
"1994-07","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.6","","","","1"
"1994-07","Nova Scotia","","Units","300","thousands","3","v730394","4","4.7","","","","1"
"1994-07","New Brunswick","","Units","300","thousands","3","v730395","5","3.6","","","","1"
"1994-07","Quebec","","Units","300","thousands","3","v730396","6","35.9","","","","1"
"1994-07","Ontario","","Units","300","thousands","3","v730397","7","51.4","","","","1"
"1994-07","Manitoba","","Units","300","thousands","3","v730398","8","4.7","","","","1"
"1994-07","Saskatchewan","","Units","300","thousands","3","v730399","9","2.2","","","","1"
"1994-07","Alberta","","Units","300","thousands","3","v730400","10","17.4","","","","1"
"1994-07","British Columbia","","Units","300","thousands","3","v730392","11","38.0","","","","1"
"1994-08","Canada","","Units","300","thousands","3","v730390","1","153.5","","","","1"
"1994-08","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.7","","","","1"
"1994-08","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.5","","","","1"
"1994-08","Nova Scotia","","Units","300","thousands","3","v730394","4","4.7","","","","1"
"1994-08","New Brunswick","","Units","300","thousands","3","v730395","5","3.2","","","","1"
"1994-08","Quebec","","Units","300","thousands","3","v730396","6","34.9","","","","1"
"1994-08","Ontario","","Units","300","thousands","3","v730397","7","48.6","","","","1"
"1994-08","Manitoba","","Units","300","thousands","3","v730398","8","3.8","","","","1"
"1994-08","Saskatchewan","","Units","300","thousands","3","v730399","9","1.9","","","","1"
"1994-08","Alberta","","Units","300","thousands","3","v730400","10","15.9","","","","1"
"1994-08","British Columbia","","Units","300","thousands","3","v730392","11","37.3","","","","1"
"1994-09","Canada","","Units","300","thousands","3","v730390","1","153.1","","","","1"
"1994-09","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.4","","","","1"
"1994-09","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.9","","","","1"
"1994-09","Nova Scotia","","Units","300","thousands","3","v730394","4","5.4","","","","1"
"1994-09","New Brunswick","","Units","300","thousands","3","v730395","5","3.3","","","","1"
"1994-09","Quebec","","Units","300","thousands","3","v730396","6","29.9","","","","1"
"1994-09","Ontario","","Units","300","thousands","3","v730397","7","51.2","","","","1"
"1994-09","Manitoba","","Units","300","thousands","3","v730398","8","3.9","","","","1"
"1994-09","Saskatchewan","","Units","300","thousands","3","v730399","9","2.7","","","","1"
"1994-09","Alberta","","Units","300","thousands","3","v730400","10","16.2","","","","1"
"1994-09","British Columbia","","Units","300","thousands","3","v730392","11","37.2","","","","1"
"1994-10","Canada","","Units","300","thousands","3","v730390","1","146.4","","","","1"
"1994-10","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.4","","","","1"
"1994-10","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.7","","","","1"
"1994-10","Nova Scotia","","Units","300","thousands","3","v730394","4","4.1","","","","1"
"1994-10","New Brunswick","","Units","300","thousands","3","v730395","5","2.6","","","","1"
"1994-10","Quebec","","Units","300","thousands","3","v730396","6","26.3","","","","1"
"1994-10","Ontario","","Units","300","thousands","3","v730397","7","51.2","","","","1"
"1994-10","Manitoba","","Units","300","thousands","3","v730398","8","3.5","","","","1"
"1994-10","Saskatchewan","","Units","300","thousands","3","v730399","9","3.4","","","","1"
"1994-10","Alberta","","Units","300","thousands","3","v730400","10","14.9","","","","1"
"1994-10","British Columbia","","Units","300","thousands","3","v730392","11","37.3","","","","1"
"1994-11","Canada","","Units","300","thousands","3","v730390","1","145.5","","","","1"
"1994-11","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.6","","","","1"
"1994-11","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.7","","","","1"
"1994-11","Nova Scotia","","Units","300","thousands","3","v730394","4","5.6","","","","1"
"1994-11","New Brunswick","","Units","300","thousands","3","v730395","5","1.6","","","","1"
"1994-11","Quebec","","Units","300","thousands","3","v730396","6","26.7","","","","1"
"1994-11","Ontario","","Units","300","thousands","3","v730397","7","42.5","","","","1"
"1994-11","Manitoba","","Units","300","thousands","3","v730398","8","3.4","","","","1"
"1994-11","Saskatchewan","","Units","300","thousands","3","v730399","9","2.4","","","","1"
"1994-11","Alberta","","Units","300","thousands","3","v730400","10","15.8","","","","1"
"1994-11","British Columbia","","Units","300","thousands","3","v730392","11","44.2","","","","1"
"1994-12","Canada","","Units","300","thousands","3","v730390","1","125.1","","","","1"
"1994-12","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.2","","","","1"
"1994-12","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.5","","","","1"
"1994-12","Nova Scotia","","Units","300","thousands","3","v730394","4","5.4","","","","1"
"1994-12","New Brunswick","","Units","300","thousands","3","v730395","5","1.6","","","","1"
"1994-12","Quebec","","Units","300","thousands","3","v730396","6","27.0","","","","1"
"1994-12","Ontario","","Units","300","thousands","3","v730397","7","35.6","","","","1"
"1994-12","Manitoba","","Units","300","thousands","3","v730398","8","2.7","","","","1"
"1994-12","Saskatchewan","","Units","300","thousands","3","v730399","9","1.9","","","","1"
"1994-12","Alberta","","Units","300","thousands","3","v730400","10","15.3","","","","1"
"1994-12","British Columbia","","Units","300","thousands","3","v730392","11","32.9","","","","1"
"1995-01","Canada","","Units","300","thousands","3","v730390","1","141.1","","","","1"
"1995-01","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.7","","","","1"
"1995-01","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.5","","","","1"
"1995-01","Nova Scotia","","Units","300","thousands","3","v730394","4","6.0","","","","1"
"1995-01","New Brunswick","","Units","300","thousands","3","v730395","5","0.8","","","","1"
"1995-01","Quebec","","Units","300","thousands","3","v730396","6","29.3","","","","1"
"1995-01","Ontario","","Units","300","thousands","3","v730397","7","40.1","","","","1"
"1995-01","Manitoba","","Units","300","thousands","3","v730398","8","2.0","","","","1"
"1995-01","Saskatchewan","","Units","300","thousands","3","v730399","9","0.6","","","","1"
"1995-01","Alberta","","Units","300","thousands","3","v730400","10","17.4","","","","1"
"1995-01","British Columbia","","Units","300","thousands","3","v730392","11","42.7","","","","1"
"1995-02","Canada","","Units","300","thousands","3","v730390","1","131.9","","","","1"
"1995-02","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.3","","","","1"
"1995-02","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.4","","","","1"
"1995-02","Nova Scotia","","Units","300","thousands","3","v730394","4","6.9","","","","1"
"1995-02","New Brunswick","","Units","300","thousands","3","v730395","5","0.8","","","","1"
"1995-02","Quebec","","Units","300","thousands","3","v730396","6","27.0","","","","1"
"1995-02","Ontario","","Units","300","thousands","3","v730397","7","42.9","","","","1"
"1995-02","Manitoba","","Units","300","thousands","3","v730398","8","1.7","","","","1"
"1995-02","Saskatchewan","","Units","300","thousands","3","v730399","9","1.0","","","","1"
"1995-02","Alberta","","Units","300","thousands","3","v730400","10","17.6","","","","1"
"1995-02","British Columbia","","Units","300","thousands","3","v730392","11","32.3","","","","1"
"1995-03","Canada","","Units","300","thousands","3","v730390","1","109.1","","","","1"
"1995-03","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.5","","","","1"
"1995-03","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.3","","","","1"
"1995-03","Nova Scotia","","Units","300","thousands","3","v730394","4","5.7","","","","1"
"1995-03","New Brunswick","","Units","300","thousands","3","v730395","5","1.0","","","","1"
"1995-03","Quebec","","Units","300","thousands","3","v730396","6","21.4","","","","1"
"1995-03","Ontario","","Units","300","thousands","3","v730397","7","42.2","","","","1"
"1995-03","Manitoba","","Units","300","thousands","3","v730398","8","1.6","","","","1"
"1995-03","Saskatchewan","","Units","300","thousands","3","v730399","9","1.1","","","","1"
"1995-03","Alberta","","Units","300","thousands","3","v730400","10","12.9","","","","1"
"1995-03","British Columbia","","Units","300","thousands","3","v730392","11","21.4","","","","1"
"1995-04","Canada","","Units","300","thousands","3","v730390","1","114.2","","","","1"
"1995-04","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","0.9","","","","1"
"1995-04","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.6","","","","1"
"1995-04","Nova Scotia","","Units","300","thousands","3","v730394","4","4.0","","","","1"
"1995-04","New Brunswick","","Units","300","thousands","3","v730395","5","1.8","","","","1"
"1995-04","Quebec","","Units","300","thousands","3","v730396","6","26.6","","","","1"
"1995-04","Ontario","","Units","300","thousands","3","v730397","7","35.5","","","","1"
"1995-04","Manitoba","","Units","300","thousands","3","v730398","8","1.5","","","","1"
"1995-04","Saskatchewan","","Units","300","thousands","3","v730399","9","1.5","","","","1"
"1995-04","Alberta","","Units","300","thousands","3","v730400","10","14.0","","","","1"
"1995-04","British Columbia","","Units","300","thousands","3","v730392","11","27.8","","","","1"
"1995-05","Canada","","Units","300","thousands","3","v730390","1","97.5","","","","1"
"1995-05","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.2","","","","1"
"1995-05","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.5","","","","1"
"1995-05","Nova Scotia","","Units","300","thousands","3","v730394","4","4.5","","","","1"
"1995-05","New Brunswick","","Units","300","thousands","3","v730395","5","2.8","","","","1"
"1995-05","Quebec","","Units","300","thousands","3","v730396","6","21.3","","","","1"
"1995-05","Ontario","","Units","300","thousands","3","v730397","7","27.4","","","","1"
"1995-05","Manitoba","","Units","300","thousands","3","v730398","8","1.9","","","","1"
"1995-05","Saskatchewan","","Units","300","thousands","3","v730399","9","2.8","","","","1"
"1995-05","Alberta","","Units","300","thousands","3","v730400","10","10.4","","","","1"
"1995-05","British Columbia","","Units","300","thousands","3","v730392","11","24.7","","","","1"
"1995-06","Canada","","Units","300","thousands","3","v730390","1","110.4","","","","1"
"1995-06","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.1","","","","1"
"1995-06","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.3","","","","1"
"1995-06","Nova Scotia","","Units","300","thousands","3","v730394","4","5.2","","","","1"
"1995-06","New Brunswick","","Units","300","thousands","3","v730395","5","2.3","","","","1"
"1995-06","Quebec","","Units","300","thousands","3","v730396","6","19.8","","","","1"
"1995-06","Ontario","","Units","300","thousands","3","v730397","7","37.1","","","","1"
"1995-06","Manitoba","","Units","300","thousands","3","v730398","8","2.3","","","","1"
"1995-06","Saskatchewan","","Units","300","thousands","3","v730399","9","2.1","","","","1"
"1995-06","Alberta","","Units","300","thousands","3","v730400","10","11.1","","","","1"
"1995-06","British Columbia","","Units","300","thousands","3","v730392","11","28.1","","","","1"
"1995-07","Canada","","Units","300","thousands","3","v730390","1","99.1","","","","1"
"1995-07","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.8","","","","1"
"1995-07","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.4","","","","1"
"1995-07","Nova Scotia","","Units","300","thousands","3","v730394","4","3.8","","","","1"
"1995-07","New Brunswick","","Units","300","thousands","3","v730395","5","2.4","","","","1"
"1995-07","Quebec","","Units","300","thousands","3","v730396","6","19.5","","","","1"
"1995-07","Ontario","","Units","300","thousands","3","v730397","7","28.2","","","","1"
"1995-07","Manitoba","","Units","300","thousands","3","v730398","8","3.1","","","","1"
"1995-07","Saskatchewan","","Units","300","thousands","3","v730399","9","1.9","","","","1"
"1995-07","Alberta","","Units","300","thousands","3","v730400","10","14.5","","","","1"
"1995-07","British Columbia","","Units","300","thousands","3","v730392","11","23.6","","","","1"
"1995-08","Canada","","Units","300","thousands","3","v730390","1","106.8","","","","1"
"1995-08","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.3","","","","1"
"1995-08","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.5","","","","1"
"1995-08","Nova Scotia","","Units","300","thousands","3","v730394","4","3.6","","","","1"
"1995-08","New Brunswick","","Units","300","thousands","3","v730395","5","2.8","","","","1"
"1995-08","Quebec","","Units","300","thousands","3","v730396","6","19.4","","","","1"
"1995-08","Ontario","","Units","300","thousands","3","v730397","7","35.9","","","","1"
"1995-08","Manitoba","","Units","300","thousands","3","v730398","8","2.0","","","","1"
"1995-08","Saskatchewan","","Units","300","thousands","3","v730399","9","2.2","","","","1"
"1995-08","Alberta","","Units","300","thousands","3","v730400","10","13.8","","","","1"
"1995-08","British Columbia","","Units","300","thousands","3","v730392","11","24.4","","","","1"
"1995-09","Canada","","Units","300","thousands","3","v730390","1","107.7","","","","1"
"1995-09","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.7","","","","1"
"1995-09","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.5","","","","1"
"1995-09","Nova Scotia","","Units","300","thousands","3","v730394","4","3.8","","","","1"
"1995-09","New Brunswick","","Units","300","thousands","3","v730395","5","2.7","","","","1"
"1995-09","Quebec","","Units","300","thousands","3","v730396","6","19.9","","","","1"
"1995-09","Ontario","","Units","300","thousands","3","v730397","7","36.0","","","","1"
"1995-09","Manitoba","","Units","300","thousands","3","v730398","8","1.7","","","","1"
"1995-09","Saskatchewan","","Units","300","thousands","3","v730399","9","1.9","","","","1"
"1995-09","Alberta","","Units","300","thousands","3","v730400","10","12.9","","","","1"
"1995-09","British Columbia","","Units","300","thousands","3","v730392","11","26.7","","","","1"
"1995-10","Canada","","Units","300","thousands","3","v730390","1","105.7","","","","1"
"1995-10","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.9","","","","1"
"1995-10","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.4","","","","1"
"1995-10","Nova Scotia","","Units","300","thousands","3","v730394","4","3.6","","","","1"
"1995-10","New Brunswick","","Units","300","thousands","3","v730395","5","2.8","","","","1"
"1995-10","Quebec","","Units","300","thousands","3","v730396","6","22.0","","","","1"
"1995-10","Ontario","","Units","300","thousands","3","v730397","7","32.8","","","","1"
"1995-10","Manitoba","","Units","300","thousands","3","v730398","8","1.8","","","","1"
"1995-10","Saskatchewan","","Units","300","thousands","3","v730399","9","1.8","","","","1"
"1995-10","Alberta","","Units","300","thousands","3","v730400","10","15.7","","","","1"
"1995-10","British Columbia","","Units","300","thousands","3","v730392","11","23.0","","","","1"
"1995-11","Canada","","Units","300","thousands","3","v730390","1","110.4","","","","1"
"1995-11","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.0","","","","1"
"1995-11","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.6","","","","1"
"1995-11","Nova Scotia","","Units","300","thousands","3","v730394","4","3.8","","","","1"
"1995-11","New Brunswick","","Units","300","thousands","3","v730395","5","1.6","","","","1"
"1995-11","Quebec","","Units","300","thousands","3","v730396","6","20.8","","","","1"
"1995-11","Ontario","","Units","300","thousands","3","v730397","7","38.8","","","","1"
"1995-11","Manitoba","","Units","300","thousands","3","v730398","8","1.6","","","","1"
"1995-11","Saskatchewan","","Units","300","thousands","3","v730399","9","1.3","","","","1"
"1995-11","Alberta","","Units","300","thousands","3","v730400","10","12.8","","","","1"
"1995-11","British Columbia","","Units","300","thousands","3","v730392","11","27.2","","","","1"
"1995-12","Canada","","Units","300","thousands","3","v730390","1","116.7","","","","1"
"1995-12","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.6","","","","1"
"1995-12","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.1","","","","1"
"1995-12","Nova Scotia","","Units","300","thousands","3","v730394","4","4.7","","","","1"
"1995-12","New Brunswick","","Units","300","thousands","3","v730395","5","1.7","","","","1"
"1995-12","Quebec","","Units","300","thousands","3","v730396","6","21.5","","","","1"
"1995-12","Ontario","","Units","300","thousands","3","v730397","7","43.1","","","","1"
"1995-12","Manitoba","","Units","300","thousands","3","v730398","8","1.5","","","","1"
"1995-12","Saskatchewan","","Units","300","thousands","3","v730399","9","1.3","","","","1"
"1995-12","Alberta","","Units","300","thousands","3","v730400","10","14.7","","","","1"
"1995-12","British Columbia","","Units","300","thousands","3","v730392","11","26.6","","","","1"
"1996-01","Canada","","Units","300","thousands","3","v730390","1","101.5","","","","1"
"1996-01","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.1","","","","1"
"1996-01","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.3","","","","1"
"1996-01","Nova Scotia","","Units","300","thousands","3","v730394","4","3.9","","","","1"
"1996-01","New Brunswick","","Units","300","thousands","3","v730395","5","1.4","","","","1"
"1996-01","Quebec","","Units","300","thousands","3","v730396","6","18.3","","","","1"
"1996-01","Ontario","","Units","300","thousands","3","v730397","7","36.1","","","","1"
"1996-01","Manitoba","","Units","300","thousands","3","v730398","8","0.9","","","","1"
"1996-01","Saskatchewan","","Units","300","thousands","3","v730399","9","1.7","","","","1"
"1996-01","Alberta","","Units","300","thousands","3","v730400","10","14.5","","","","1"
"1996-01","British Columbia","","Units","300","thousands","3","v730392","11","22.2","","","","1"
"1996-02","Canada","","Units","300","thousands","3","v730390","1","108.7","","","","1"
"1996-02","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.4","","","","1"
"1996-02","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.6","","","","1"
"1996-02","Nova Scotia","","Units","300","thousands","3","v730394","4","4.2","","","","1"
"1996-02","New Brunswick","","Units","300","thousands","3","v730395","5","1.1","","","","1"
"1996-02","Quebec","","Units","300","thousands","3","v730396","6","22.9","","","","1"
"1996-02","Ontario","","Units","300","thousands","3","v730397","7","33.7","","","","1"
"1996-02","Manitoba","","Units","300","thousands","3","v730398","8","1.9","","","","1"
"1996-02","Saskatchewan","","Units","300","thousands","3","v730399","9","1.6","","","","1"
"1996-02","Alberta","","Units","300","thousands","3","v730400","10","14.0","","","","1"
"1996-02","British Columbia","","Units","300","thousands","3","v730392","11","27.2","","","","1"
"1996-03","Canada","","Units","300","thousands","3","v730390","1","117.7","","","","1"
"1996-03","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.4","","","","1"
"1996-03","Prince Edward Island","","Units","300","thousands","3","v730393","3","1.0","","","","1"
"1996-03","Nova Scotia","","Units","300","thousands","3","v730394","4","4.5","","","","1"
"1996-03","New Brunswick","","Units","300","thousands","3","v730395","5","1.8","","","","1"
"1996-03","Quebec","","Units","300","thousands","3","v730396","6","23.8","","","","1"
"1996-03","Ontario","","Units","300","thousands","3","v730397","7","35.2","","","","1"
"1996-03","Manitoba","","Units","300","thousands","3","v730398","8","1.3","","","","1"
"1996-03","Saskatchewan","","Units","300","thousands","3","v730399","9","2.9","","","","1"
"1996-03","Alberta","","Units","300","thousands","3","v730400","10","18.6","","","","1"
"1996-03","British Columbia","","Units","300","thousands","3","v730392","11","26.1","","","","1"
"1996-04","Canada","","Units","300","thousands","3","v730390","1","105.7","","","","1"
"1996-04","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.3","","","","1"
"1996-04","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.7","","","","1"
"1996-04","Nova Scotia","","Units","300","thousands","3","v730394","4","5.0","","","","1"
"1996-04","New Brunswick","","Units","300","thousands","3","v730395","5","3.4","","","","1"
"1996-04","Quebec","","Units","300","thousands","3","v730396","6","21.7","","","","1"
"1996-04","Ontario","","Units","300","thousands","3","v730397","7","33.1","","","","1"
"1996-04","Manitoba","","Units","300","thousands","3","v730398","8","2.2","","","","1"
"1996-04","Saskatchewan","","Units","300","thousands","3","v730399","9","2.2","","","","1"
"1996-04","Alberta","","Units","300","thousands","3","v730400","10","13.1","","","","1"
"1996-04","British Columbia","","Units","300","thousands","3","v730392","11","22.8","","","","1"
"1996-05","Canada","","Units","300","thousands","3","v730390","1","130.5","","","","1"
"1996-05","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","2.0","","","","1"
"1996-05","Prince Edward Island","","Units","300","thousands","3","v730393","3","0.7","","","","1"
"1996-05","Nova Scotia","","Units","300","thousands","3","v730394","4","3.9","","","","1"
"1996-05","New Brunswick","","Units","300","thousands","3","v730395","5","2.8","","","","1"
"1996-05","Quebec","","Units","300","thousands","3","v730396","6","24.4","","","","1"
"1996-05","Ontario","","Units","300","thousands","3","v730397","7","46.8","","","","1"
"1996-05","Manitoba","","Units","300","thousands","3","v730398","8","2.4","","","","1"
"1996-05","Saskatchewan","","Units","300","thousands","3","v730399","9","2.6","","","","1"
"1996-05","Alberta","","Units","300","thousands","3","v730400","10","16.6","","","","1"
"1996-05","British Columbia","","Units","300","thousands","3","v730392","11","28.1","","","","1"
"1996-06","Canada","","Units","300","thousands","3","v730390","1","137.3","","","","1"
"1996-06","Newfoundland and Labrador","","Units","300","thousands","3","v730391","2","1.5","","","","1"
"1996-06","Prince Edward Island","","Units","300","thousands","3","v730393","3","1.0","","","","1"
"1996-06","Nova Scotia","","Units","300","thousands","3","v730394","4","3.9","","","","1"
